Fragment_ID;Day;Sample_or_Control;429.1s : 205.143m/z;524.2s : 149.023m/z;524.2s : 223.096m/z;524.2s : 177.055m/z;542.6s : 241.086m/z;542.6s : 209.060m/z;586.1s : 214.162m/z;629.6s : 415.211m/z;689.3s : 291.195m/z;713.4s : 235.169m/z;750.8s : 161.096m/z;750.9s : 277.180m/z;773.8s : 301.141m/z;773.8s : 579.291m/z;773.9s : 279.159m/z;773.9s : 149.023m/z;773.9s : 205.086m/z;835.2s : 199.169m/z;908.9s : 229.216m/z;954.8s : 601.372m/z;954.8s : 657.434m/z;1003.5s : 297.278m/z;1005.0s : 257.247m/z;1005.0s : 239.237m/z;1014.4s : 284.294m/z;1045.4s : 225.257m/z;1057.6s : 363.274m/z;1057.7s : 345.263m/z;524.2s : 245.078m/z;603.8s : 249.133m/z;761.9s : 259.190m/z;761.9s : 185.117m/z;835.2s : 111.117m/z;1037.3s : 298.310m/z;954.7s : 674.461m/z;1004.9s : 395.220m/z;129.8s : 114.091m/z;860.0s : 377.326m/z;284.4s : 163.133m/z;718.2s : 249.185m/z;855.9s : 333.300m/z;567.7s : 113.060m/z;761.9s : 281.172m/z;936.6s : 475.296m/z;918.5s : 256.263m/z;37.7s : 141.959m/z;1050.6s : 756.524m/z;835.1s : 309.203m/z;429.1s : 227.125m/z;629.6s : 432.238m/z;942.1s : 282.279m/z;911.4s : 742.508m/z;542.6s : 263.068m/z;761.9s : 539.354m/z;571.8s : 327.008m/z;961.1s : 315.252m/z;773.8s : 223.096m/z;750.9s : 203.107m/z;773.6s : 873.409m/z;148.5s : 137.107m/z;773.7s : 889.381m/z;1017.5s : 283.263m/z;1024.8s : 310.310m/z;835.0s : 287.222m/z;569.6s : 323.146m/z;912.1s : 747.464m/z;586.0s : 173.136m/z;146.2s : 227.175m/z;284.6s : 430.243m/z;689.4s : 161.096m/z;689.4s : 203.107m/z;689.4s : 276.159m/z;716.6s : 309.206m/z;969.3s : 286.201m/z;1057.6s : 386.290m/z;906.1s : 321.173m/z;267.7s : 453.343m/z;1043.2s : 345.263m/z;689.4s : 197.081m/z;919.9s : 614.482m/z;922.3s : 526.430m/z;918.6s : 658.508m/z;917.2s : 702.534m/z;886.9s : 570.456m/z;1060.6s : 421.261m/z;857.9s : 540.424m/z;915.8s : 746.560m/z;886.1s : 614.483m/z;1057.2s : 501.247m/z;969.3s : 247.154m/z;914.4s : 790.586m/z;884.9s : 658.509m/z;887.6s : 526.430m/z;883.6s : 702.535m/z;918.7s : 641.482m/z;954.8s : 545.310m/z;1014.3s : 421.261m/z;689.5s : 309.206m/z;183.8s : 316.212m/z;882.4s : 746.561m/z;675.5s : 325.201m/z;924.0s : 568.455m/z;1057.7s : 725.539m/z;919.9s : 597.456m/z;921.1s : 553.430m/z;902.2s : 614.483m/z;917.3s : 685.508m/z;146.3s : 453.343m/z;887.9s : 482.404m/z;969.3s : 245.175m/z;901.2s : 658.509m/z;146.2s : 475.325m/z;538.9s : 373.185m/z;567.4s : 387.201m/z;567.4s : 404.227m/z;919.9s : 619.438m/z;903.2s : 570.457m/z;801.4s : 181.086m/z;801.4s : 107.049m/z;912.9s : 834.612m/z;917.2s : 707.488m/z;801.4s : 310.237m/z;923.1s : 482.404m/z;567.4s : 409.183m/z;586.9s : 423.198m/z;731.4s : 299.221m/z;587.0s : 418.243m/z;587.1s : 401.216m/z;688.2s : 147.065m/z;688.2s : 129.055m/z;887.0s : 509.404m/z;900.0s : 702.535m/z;918.6s : 663.464m/z;886.3s : 553.430m/z;881.3s : 790.587m/z;922.1s : 509.404m/z;921.2s : 575.412m/z;688.2s : 259.190m/z;264.3s : 245.138m/z;539.3s : 390.212m/z;885.8s : 597.456m/z;884.9s : 641.482m/z;922.9s : 465.378m/z;565.6s : 343.295m/z;795.9s : 445.279m/z;811.7s : 459.295m/z;688.4s : 281.172m/z;898.9s : 746.561m/z;916.0s : 729.534m/z;922.3s : 531.386m/z;485.4s : 158.154m/z;434.3s : 387.201m/z;796.0s : 467.261m/z;470.5s : 445.243m/z;294.9s : 259.154m/z;884.0s : 685.508m/z;915.8s : 751.516m/z;904.0s : 526.430m/z;923.1s : 487.360m/z;346.3s : 184.115m/z;961.0s : 337.234m/z;887.3s : 465.378m/z;796.1s : 462.305m/z;539.8s : 395.167m/z;448.1s : 431.227m/z;923.6s : 438.378m/z;233.2s : 172.133m/z;886.1s : 619.438m/z;495.3s : 387.201m/z;524.3s : 401.217m/z;1005.1s : 109.101m/z;923.5s : 443.334m/z;954.9s : 679.416m/z;921.3s : 570.456m/z;408.0s : 373.185m/z;801.4s : 149.060m/z;883.0s : 729.535m/z;888.3s : 438.378m/z;773.8s : 613.231m/z;904.5s : 482.404m/z;911.3s : 878.638m/z;887.0s : 575.412m/z;923.1s : 421.352m/z;602.4s : 341.196m/z;884.8s : 663.464m/z;284.4s : 107.070m/z;897.8s : 790.587m/z;689.5s : 332.222m/z;440.0s : 214.180m/z;887.4s : 421.352m/z;936.8s : 283.263m/z;731.7s : 339.214m/z;811.8s : 481.276m/z;880.3s : 834.613m/z;494.0s : 422.238m/z;954.9s : 639.424m/z;912.5s : 675.445m/z;888.6s : 443.334m/z;558.4s : 573.290m/z;902.2s : 597.456m/z;447.6s : 226.180m/z;961.2s : 213.148m/z;954.7s : 713.355m/z;855.3s : 355.282m/z;267.6s : 475.325m/z;888.0s : 487.360m/z;872.8s : 597.456m/z;886.3s : 377.326m/z;773.6s : 891.382m/z;447.6s : 244.191m/z;901.2s : 641.482m/z;773.8s : 890.384m/z;629.5s : 119.086m/z;629.4s : 846.440m/z;586.1s : 345.263m/z;753.5s : 247.154m/z;887.6s : 531.386m/z;487.9s : 459.258m/z;471.5s : 480.280m/z;500.9s : 228.196m/z;900.1s : 685.508m/z;883.3s : 707.490m/z;961.0s : 360.310m/z;45.1s : 132.102m/z;811.9s : 476.321m/z;666.0s : 371.326m/z;870.9s : 685.508m/z;523.9s : 499.105m/z;1057.7s : 517.391m/z;903.3s : 553.430m/z;761.9s : 129.055m/z;914.7s : 773.560m/z;796.1s : 187.097m/z;922.8s : 377.326m/z;491.2s : 179.143m/z;1057.6s : 251.127m/z;914.3s : 795.542m/z;621.4s : 288.289m/z;871.8s : 641.482m/z;881.9s : 773.560m/z;744.7s : 331.248m/z;731.6s : 317.232m/z;494.0s : 427.193m/z;471.7s : 485.235m/z;845.1s : 440.409m/z;872.2s : 658.509m/z;869.4s : 746.561m/z;912.0s : 861.612m/z;688.4s : 241.180m/z;789.6s : 285.170m/z;567.6s : 221.064m/z;288.1s : 201.112m/z;324.7s : 143.070m/z;522.0s : 436.253m/z;773.9s : 306.119m/z;869.7s : 729.534m/z;855.4s : 403.232m/z;731.6s : 655.438m/z;812.3s : 273.206m/z;493.9s : 405.212m/z;576.7s : 587.305m/z;842.4s : 358.368m/z;542.9s : 667.183m/z;806.4s : 284.331m/z;922.4s : 554.461m/z;923.3s : 510.435m/z;517.4s : 419.227m/z;812.2s : 161.081m/z;913.2s : 817.586m/z;910.1s : 438.378m/z;907.5s : 706.451m/z;540.6s : 400.145m/z;1079.8s : 747.464m/z;447.8s : 466.264m/z;64.6s : 141.959m/z;853.8s : 289.273m/z;750.7s : 221.117m/z;524.1s : 467.167m/z;750.7s : 186.567m/z;37.0s : 172.977m/z;57.6s : 158.961m/z;73.4s : 186.956m/z;271.7s : 159.065m/z;502.0s : 225.149m/z;750.8s : 233.190m/z;1045.1s : 155.179m/z;689.4s : 253.143m/z;284.4s : 185.115m/z;426.5s : 405.211m/z;872.0s : 438.378m/z;872.9s : 482.404m/z;872.9s : 526.430m/z;906.3s : 269.247m/z;712.6s : 304.300m/z;858.0s : 399.308m/z;909.3s : 211.205m/z;859.8s : 394.352m/z;961.2s : 651.478m/z;1068.0s : 574.310m/z;689.4s : 331.188m/z;229.6s : 432.280m/z;464.2s : 149.023m/z;229.6s : 415.254m/z;211.1s : 371.228m/z;563.1s : 194.117m/z;871.6s : 421.352m/z;872.7s : 443.334m/z;873.2s : 509.404m/z;452.3s : 419.227m/z;64.5s : 166.086m/z;872.8s : 553.430m/z;872.8s : 465.378m/z;549.4s : 329.174m/z;211.0s : 388.254m/z;246.0s : 459.280m/z;689.5s : 165.055m/z;604.0s : 267.144m/z;586.4s : 191.146m/z;1005.4s : 123.116m/z;896.8s : 834.613m/z;774.0s : 611.230m/z;1052.9s : 122.096m/z;882.1s : 751.516m/z;879.4s : 878.639m/z;1036.9s : 546.487m/z;422.1s : 179.070m/z;1064.0s : 312.325m/z;1070.4s : 765.476m/z;873.1s : 614.482m/z;233.2s : 155.107m/z;872.8s : 570.456m/z;1074.1s : 122.096m/z;867.6s : 790.587m/z;859.3s : 438.378m/z;1057.8s : 689.518m/z;408.3s : 329.174m/z;512.9s : 329.174m/z;290.9s : 360.216m/z
PeyPs_2;3;FALSE Sample;282789;472614;460733;1804981;357884;826759;251396;1087551;1203743;333463;404404;405134;212534;216886;1879682;1078420;1453095;287673;116352;199512;216447;213570;426133;328418;181786;150884;191361;506982;209330;94580;563182;428076;188503;105748;173581;76075;89546;63482;171861;108206;60469;290240;183726;51865;126188;132751;31697;94768;138812;68655;287551;43801;77746;64473;196363;122837;119152;186251;114281;0;251240;0;58401;0;0;0;91176;4018707;160260;207514;197770;333898;121970;93234;55271;0;2630467;0;0;200096;167998;179428;150647;100835;0;130640;114592;97372;33780;0;84468;80812;96150;63933;84399;146888;0;0;119242;48065;0;199714;0;89386;88481;62826;68504;480696;71742;0;58873;92125;570191;1472814;264513;62611;63371;0;0;59243;48459;0;114402;192724;175014;564651;230424;539178;196835;133346;46895;45834;56208;49187;34819;75696;60689;150460;358917;111884;47412;38638;64919;161551;105311;135839;103880;33551;48534;54322;95453;213843;79324;264255;332338;33502;39079;0;52775;106923;0;45577;77689;80529;200154;63770;0;30854;0;0;0;52731;0;0;66085;0;0;46800;0;40696;42819;0;0;0;0;0;0;0;0;0;70064;88687;66001;0;0;0;0;0;44427;0;0;0;0;0;87091;0;30954;0;0;0;0;0;89675;71234;0;0;0;62477;0;0;0;0;0;0;58943;0;0;69449;0;0;0;0;0;0;84499;0;0;113481;0;0;71215;0;0;0;0;0;0;0;0;0;0;0;0;0;32756;0;0;39165;0;0;0;0;0;0;0;0;0;0;0;0;0;19556;0;0;0;0;91900;0;25732;0;0;0;0;0;0;0;0;0;0;48353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37157;0;0;35803;40237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66462;0;0;0;0;0;0
PeyPs_3;4;FALSE Sample;376894;447105;464895;1667915;419280;918472;445586;711588;2136800;372909;228217;200448;227594;270245;2953684;1552019;2191058;373893;138989;214335;224506;247876;514851;412816;90629;169148;369997;1084644;200733;159435;1443547;1009451;245450;122962;182412;79791;90339;65435;154045;106368;69732;307093;285292;0;83308;113595;25699;111283;169402;56098;135800;0;96613;141866;272240;696387;168075;109316;144655;0;380450;78868;91091;108534;0;0;154518;546976;87261;339577;330778;586231;346628;257998;124141;93889;254655;97438;80630;159326;203618;129130;90311;83011;67510;91118;52651;69010;42951;102280;0;54273;90724;37919;51941;152889;46084;94772;0;0;89612;200546;271820;69374;84170;47157;0;0;79471;81791;38756;0;339949;897009;209433;52960;55089;0;0;0;0;61618;159298;154459;176793;331325;210343;349770;128757;84541;43296;0;42666;38068;0;89350;58240;110223;113958;77838;31458;0;94352;0;56153;73257;97082;0;0;64358;0;0;47630;119996;0;0;0;57391;77055;114841;178291;49367;0;0;0;101185;0;0;64476;65079;0;86669;0;0;0;0;0;58250;37531;48734;0;0;79499;0;0;0;0;0;0;47594;0;0;0;0;0;0;0;49458;0;0;0;196163;0;52930;0;0;0;48465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64220;0;0;0;0;80176;0;0;97066;0;0;72806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71990;0;0;52184;0;0;0;0;46089;79058;43475;134808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PeyPs_4;4;FALSE Sample;589914;218401;235966;823358;275885;606323;613896;617516;2062002;344565;125594;97181;204437;193145;1502958;798849;1102908;168023;124413;291130;316737;269767;468595;388307;96426;176415;495732;1491970;140437;216241;245343;163305;98105;113076;241087;77844;184722;63500;315333;124151;66666;163458;103080;38100;0;92449;25210;68174;210715;50581;76999;0;0;0;0;0;0;0;82739;0;0;95365;632322;0;0;0;224421;3169010;101377;338872;325938;574058;135229;384411;158255;115582;1501980;137970;85143;212125;199357;183458;148715;101791;91276;0;112808;94264;45448;147080;80748;79706;100087;59290;87616;213636;74033;94232;81487;43924;100134;219547;458227;96547;99698;65720;68674;347793;74580;121248;55164;71772;247797;667264;183880;69703;65278;126294;121274;53759;49800;111241;132107;141190;200503;218231;207245;310785;121021;76449;48635;45029;61466;50209;30308;88469;67364;99094;0;62160;44988;37365;78381;0;0;0;88969;33513;46726;58506;72658;0;0;0;0;31391;0;60240;64460;0;0;48769;0;0;0;75517;0;0;0;47559;0;63871;81607;0;0;90142;0;47316;33388;0;0;0;56252;0;0;131810;0;0;0;0;0;0;0;0;0;87585;0;0;0;0;0;0;46273;0;58615;0;0;0;215458;0;0;0;0;0;214644;86118;0;0;0;0;0;0;0;0;0;0;0;0;147889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74274;87068;0;46372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PveMo_1;2;FALSE Sample;321215;348738;363466;1336095;401020;887960;334512;996122;2545551;373409;374152;377588;188396;203863;2271398;1228384;1713461;215905;156512;323479;348428;248189;537567;422684;96939;120320;285997;774072;151123;147979;636052;450577;142363;118567;218178;63719;128610;93909;166208;119338;82122;309288;166422;80520;103073;0;29932;0;144824;61585;114123;52203;0;66668;469541;0;136015;173645;0;115311;225023;69546;76343;0;0;0;122751;3242391;205371;368815;362800;642938;214747;150128;88327;84301;1431172;67336;83737;198023;159681;191079;172609;118803;39313;288953;144256;117593;0;0;111616;102733;109969;82483;94933;230243;91014;112107;187390;65338;96057;242947;173455;93988;87968;71233;88970;369471;64378;0;68629;66240;591025;1525390;253095;59662;69094;0;0;81788;55051;0;87177;174902;167685;426424;233147;600230;312196;196117;60577;60015;60249;62358;50752;74358;55534;233085;512981;102200;62145;56743;50800;150444;142753;176276;127714;48333;67980;45842;0;342382;87841;316166;489288;48095;47236;58320;0;0;0;48984;99649;67882;272032;0;125147;37449;101737;171297;60892;0;66743;195987;289655;0;34853;0;0;0;60681;37127;0;0;32744;0;36306;63120;112649;0;110446;68397;67494;31683;68287;102516;0;0;68430;0;169271;0;37222;0;0;0;0;0;0;161922;28643;0;81952;55864;0;0;0;71560;0;86655;25639;0;0;0;69956;0;30552;0;0;0;0;38242;72828;0;0;31758;0;127067;0;0;0;0;0;0;0;0;0;83932;90887;0;0;0;0;0;28311;0;0;0;0;0;0;0;35004;131863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68424;0;129138;0;64345;0;0;0;54039;89598;56079;0;157135;0;0;0;0;0;0;0;0;49575;161940;0;0;48036;0;0;0;0;0;0;0;0;0;24571;0;0;0;0;0;0;0;0;0;33555;0;59342;0;0;0;0
PveMo_2;3;FALSE Sample;333583;484765;508299;1865488;405388;925049;373690;811189;1927062;374420;308778;273071;229984;271872;2942953;1603011;2195083;341842;132068;228956;249934;264778;493570;390188;169395;167859;285639;776571;211958;133893;1257814;921060;220740;117485;194633;70321;95515;69828;172689;109374;67735;306735;269314;41606;112927;98046;30553;102555;150506;53651;366951;0;89692;123255;272908;585502;174839;143147;140590;0;343803;66286;104564;97220;77849;0;134958;3927976;150150;311953;304718;522962;320598;181958;83974;79340;2612703;60466;74680;307836;288918;272769;228630;165141;39266;94546;182114;152367;37017;70437;131346;129149;150025;98850;166399;163729;41882;85933;111859;76939;93828;69345;0;182045;175637;112554;136360;485334;101658;0;94389;87762;407857;1023463;223489;97489;112137;0;0;93835;73820;73805;193415;159580;166314;306157;208064;388733;194415;124732;85798;82265;87144;90408;53734;156282;96668;148261;255982;88902;87264;72469;129389;155621;65606;80344;113332;57961;99014;87423;86327;104881;53433;72895;160213;60873;60460;96649;87670;0;161680;77994;0;62129;72386;101859;0;48260;0;0;0;87184;0;318554;0;0;41033;59229;37242;65696;65415;51152;95284;0;40172;0;43181;0;0;67476;0;0;0;32942;0;0;0;50946;0;47885;0;177735;0;0;81891;49910;0;55937;0;0;42177;0;0;51753;0;0;47683;0;0;0;35188;32393;66606;0;0;127142;34803;68598;0;49965;85197;55717;0;69186;0;0;41663;0;0;21318;0;0;0;0;0;0;0;110270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41399;42328;0;0;119037;0;0;0;0;0;0;0;0;48836;0;0;0;0;0;0;0;0;0;0;0;58163;0;0;0;94817;0;0;0;118437;86764;0;0;0;0;0;0;59121;49086;0;0;0;0;61028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28467;0;0;0;0;0
PveMo_3;4;FALSE Sample;633631;266081;269301;965444;288059;642652;540015;432096;1891585;373163;253132;219853;202770;201764;1567917;836021;1136673;160627;140018;178437;190375;245556;498563;408018;119789;192145;397439;1156089;156867;183223;482303;322881;97206;127992;165996;82713;154550;68871;318124;136511;77907;181696;164817;38195;89469;81310;23766;71664;232693;0;154273;0;80244;58725;0;186123;0;116211;88596;72484;0;111537;640582;0;0;0;192507;2221636;83547;328781;308561;525670;123662;288496;125943;106497;943570;99930;80071;212621;225997;174864;139188;91911;60262;125831;104393;80332;46885;111038;69811;60230;100500;42863;79245;127443;0;0;0;0;0;236904;291870;102425;106485;58890;64269;224005;82702;91504;47093;52355;266793;649664;172145;72438;66473;0;0;0;47397;0;169612;134059;162568;214726;178357;251343;123056;80706;47000;35000;58307;42512;0;110763;75799;99501;0;71402;36094;27481;107869;0;46133;0;0;0;0;75679;70922;0;0;0;105019;0;0;68170;81959;0;88490;52103;0;0;0;99819;0;0;0;0;58011;87047;0;0;0;0;0;58971;35554;52543;0;0;83859;0;0;133184;0;0;0;48557;0;0;0;0;0;0;0;51848;0;0;0;0;0;57743;0;0;0;47153;228347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67417;0;0;0;0;0;0;0;0;0;0;0;31926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56011;0;0;0;0;0;0;0;0;0;0;67151;91561;0;50961;0;65224;0;106093;49191;0;47163;0;0;0;0;0;0;0;0;0;44564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82777;0;44574;0;0;0;0;0;0;0;0;0
PveMo_4;3;FALSE Sample;550349;167175;173506;621957;220988;486945;580873;587493;1923638;312872;115991;88938;153065;120146;735110;405448;548495;103405;125533;317059;344322;229120;481379;373199;155923;169820;486256;1388135;114404;199376;125128;77931;64163;101192;241751;77447;147789;57388;328168;120427;61503;0;0;45047;96100;110041;31070;0;209604;0;157595;46182;0;0;0;0;0;0;0;0;0;95645;645830;0;0;0;207900;2526954;159433;312085;313472;537076;86823;338811;142096;113001;1150611;121179;80216;186195;183344;157923;125021;105204;84347;0;89790;98937;44486;133066;57186;80977;102521;63053;72027;229605;71723;0;133149;43823;97918;202758;390496;84823;90981;58549;55736;260633;73124;111957;50467;54686;236672;566726;162472;60288;63286;146064;144410;0;44277;127312;122294;122567;144419;145347;141011;181135;153713;97198;52808;40918;53642;52865;27940;87271;63747;124461;92615;58482;45151;39118;74121;132471;0;0;97905;0;0;57775;0;91891;0;0;0;32708;0;0;60599;0;0;45550;0;0;0;64737;75883;31249;0;0;0;51307;78677;0;0;105705;0;43053;0;39569;0;0;0;129624;0;140579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46325;0;0;0;0;0;0;0;0;0;0;0;194057;81399;0;0;0;0;0;0;0;0;0;0;0;0;132002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27492;0;84723;0;0;0;0;0;0;0;0;0;0;0;0;85767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37995;0;0;0;0;0;0;0;0;78367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PvePc_2;1;FALSE Sample;639702;270112;291101;1024090;273075;612020;508354;402532;2273070;418634;237375;216545;167328;162164;1252842;659688;909179;164366;140152;241354;273850;323626;510681;399725;131994;169740;371539;1099618;138242;175654;236427;161143;108417;133915;168450;55637;235651;66615;443264;139302;76668;171278;90649;48348;142262;74905;0;0;215776;0;229791;85009;0;0;0;0;0;112881;0;97928;0;97840;492895;0;0;37797;183663;3469035;177282;330508;317001;578907;132428;278826;115800;106846;1600783;97656;74645;80468;62220;79653;72374;38607;55857;202531;58865;37140;0;108549;47078;33315;37709;0;33755;170022;53871;97046;141141;0;0;199665;318084;0;0;0;0;434083;0;92959;0;77424;731176;1943249;283388;0;0;83073;85011;0;0;70103;0;207567;233378;520468;284326;889076;328525;201100;0;0;0;0;0;0;0;247458;517127;123859;0;0;0;132064;123685;164140;143723;0;0;0;100763;332707;80840;363817;504932;0;0;0;0;0;0;0;76086;85759;275169;0;168915;0;101448;187632;63710;0;0;0;265416;0;0;0;0;0;0;0;0;0;0;180734;0;54628;127904;0;78639;90336;64416;0;70534;0;28282;0;59333;0;0;0;0;53166;0;0;0;0;0;0;0;131640;0;0;166759;0;0;91903;107382;0;0;0;0;0;58393;0;0;0;0;0;0;0;62367;0;71737;29914;0;0;0;0;0;67328;0;42275;0;0;0;0;95887;0;43984;0;0;0;0;0;0;41294;0;0;0;0;0;0;0;0;0;0;0;0;0;24937;0;42312;0;55673;0;0;0;0;0;0;0;0;0;0;0;97215;130008;0;0;0;84530;73667;0;80635;0;0;0;0;0;0;0;0;0;0;0;0;169791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69570;0;0;0;0;0;0;0;0
PvePc_3;2;FALSE Sample;297958;346835;366126;1364780;372234;854768;475048;535513;2125636;353340;185080;158648;205594;217075;2167959;1176067;1623472;285947;133187;269691;289514;251507;485985;380104;102598;144986;393584;1088080;172517;162618;680043;463256;193869;108565;203100;67847;95815;57293;151434;102795;64942;278478;181867;40437;99741;95294;30526;87952;139762;47521;249014;86201;87376;71391;220321;0;127271;88145;106255;93260;0;68675;68896;79091;0;31440;177278;2393559;124386;317609;320836;567868;263197;297769;114166;97384;977623;100053;80113;56788;46165;58326;52481;0;71683;160303;42358;0;36193;115377;34854;0;0;0;0;190955;61425;93534;106180;0;107955;156578;290337;0;0;0;0;257868;0;94704;0;48783;358843;885350;198834;0;0;88383;84961;0;0;82474;0;150278;176249;221841;202934;346829;217046;136085;0;0;0;0;0;0;0;155123;269644;80694;0;0;0;0;60976;0;110716;0;0;0;0;115607;49427;77679;164779;0;0;0;0;135420;0;0;0;55622;61165;0;98120;0;98666;162524;59904;0;66205;0;63425;63858;0;0;34190;0;0;0;0;89377;0;0;0;0;0;0;0;0;0;0;69898;77596;0;0;0;0;0;0;38042;0;0;0;0;0;0;0;0;270756;0;0;0;56979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PvePc_4;2;FALSE Sample;576453;204487;228869;818649;275831;607570;646656;516847;2290074;362983;130105;94448;185719;188739;1653126;858873;1236548;148122;138410;389809;434464;319230;544570;434843;170788;168128;566546;1632432;123478;219235;325980;210077;90448;113433;265217;66551;150656;63277;393248;119639;72527;148708;116726;46350;137110;93937;30368;0;205046;45227;512106;79382;71561;0;0;0;0;0;0;103532;0;87624;1000066;0;0;28935;226309;2495333;160059;360286;346465;628844;130779;462603;166298;126952;1060197;164627;84861;124839;99807;116118;97097;64385;88571;198658;80097;65951;38074;175697;61085;54278;57171;44685;46063;271545;88318;108081;144925;33202;183804;187248;578301;49748;48082;37612;39392;263982;44442;149285;35357;53113;213994;588118;162364;38283;36763;227915;222952;41995;0;151474;65970;120213;177876;179091;191145;284837;174864;112621;0;27560;0;0;0;41600;0;148780;0;0;0;0;0;0;58032;0;107144;0;0;0;71240;99013;0;0;121426;0;0;0;0;0;0;0;0;0;0;0;67370;0;157026;164212;66645;0;77631;0;83263;162533;0;0;0;0;0;0;0;286901;0;167351;0;0;0;0;0;0;0;0;68780;123912;0;0;0;0;0;0;42730;52271;0;0;0;0;0;0;0;213458;0;0;237945;94455;0;0;0;0;0;0;0;64926;0;0;0;0;185603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75295;93312;0;0;0;45281;79421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82156;60087;0;0;0;0;0;0;0;0;0;0;0;0;48607;33426;0;0;136488;0;0;0
PvePc_5;1;FALSE Sample;508930;240499;256055;925942;214737;465413;477128;366683;2074274;329383;146473;116945;173164;174597;1475007;778447;1082931;119496;124610;263748;286693;253644;468449;362491;274907;138331;379452;1117616;125086;168750;167411;106043;79877;109533;177810;50543;300555;53943;437053;109448;61700;156387;0;44167;291237;102249;0;0;186836;0;763807;81187;0;0;0;0;0;0;0;80783;0;74908;256576;0;0;37187;171526;5671927;165376;296917;283906;535565;136788;290226;121473;104183;3551305;94112;61881;66544;47323;66239;63198;47455;53752;180840;54348;47454;0;109209;42641;41075;40391;34072;0;187272;48562;88183;140238;26782;101503;171999;324761;0;0;0;0;916443;0;94772;0;113277;709893;1799427;271396;0;0;110940;108412;0;0;82278;0;196354;219249;380984;263187;754331;396652;241885;0;0;0;0;0;0;0;291083;550595;115839;0;0;0;201782;145117;192530;155812;0;0;0;86592;365689;97992;432005;600645;0;0;0;0;173853;0;0;92051;81292;251537;0;119026;0;214267;363695;52493;0;70251;0;282789;78225;0;0;0;0;0;0;0;113942;0;172478;0;0;96662;0;0;73912;72272;0;105923;0;27894;0;58770;0;0;0;0;0;90142;0;0;0;0;0;0;150587;0;0;0;67305;0;89514;46690;0;0;0;0;236638;66830;0;0;0;0;0;0;0;74613;0;91779;28813;0;0;0;0;0;0;80435;0;0;0;0;0;117225;121763;45593;378718;90703;89661;0;0;0;0;78740;99720;0;0;0;0;0;0;178072;0;0;0;0;0;0;0;67892;0;0;0;0;0;0;0;0;0;0;0;0;88356;131163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187053;167557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38168;0;0;0;0;0;0;0
